shipping_id,order_id,shipping_date,return_date,shipping_provider,shipping_status
3533,3533,28-08-2024,,India Post,In Transit
3534,3534,12-10-2025,,India Post,Delivered
3535,3535,,,,Cancelled
3536,3536,,,,Cancelled
3537,3537,19-09-2023,,Delhivery,Pending
3538,3538,29-10-2024,,Bluedart,Delivered
3539,3539,20-02-2024,,Xpressbees,Delivered
3540,3540,07-03-2023,,Ekart,In Transit
3541,3541,21-05-2024,,Ekart,Delivered
3542,3542,05-06-2025,,Amazon Logistics,Pending
3543,3543,14-07-2025,,Bluedart,Delivered
3544,3544,25-02-2024,,DTDC,Delivered
3545,3545,27-03-2025,,Bluedart,Pending
3546,3546,04-03-2023,,Xpressbees,Delivered
3547,3547,12-01-2025,15-01-2025,Amazon Logistics,Returned
3548,3548,,,,Cancelled
3549,3549,16-12-2023,,Xpressbees,Delivered
3550,3550,14-08-2024,,Xpressbees,Pending
3551,3551,06-09-2024,,Amazon Logistics,Pending
3552,3552,12-07-2024,,Bluedart,Pending
3553,3553,26-01-2025,31-01-2025,Delhivery,Returned
3554,3554,,,,Cancelled
3555,3555,06-01-2023,,Ekart,Delivered
3556,3556,27-03-2023,,DTDC,Delivered
3557,3557,08-11-2025,,Ekart,In Transit
3558,3558,27-04-2025,,Ekart,Pending
3559,3559,02-07-2024,,India Post,Pending
3560,3560,08-03-2024,,Ekart,Delivered
3561,3561,20-09-2025,,Ekart,Delivered
3562,3562,16-06-2024,,Xpressbees,Delivered
3563,3563,08-10-2024,,Amazon Logistics,In Transit
3564,3564,05-03-2024,10-03-2024,DTDC,Returned
3565,3565,01-09-2024,,Bluedart,Delivered
3566,3566,02-04-2024,,India Post,Delivered
3567,3567,28-09-2023,,DTDC,Delivered
3568,3568,03-08-2023,,Bluedart,In Transit
3569,3569,28-11-2024,,Delhivery,Delivered
3570,3570,11-01-2023,,Amazon Logistics,Pending
3571,3571,16-06-2025,,Bluedart,Delivered
3572,3572,26-12-2025,,Ekart,In Transit
3573,3573,22-12-2023,05-01-2024,Xpressbees,Returned
3574,3574,07-08-2025,,Xpressbees,Delivered
3575,3575,21-11-2025,,India Post,Delivered
3576,3576,23-09-2023,,India Post,Pending
3577,3577,02-05-2023,,Delhivery,In Transit
3578,3578,20-05-2023,,Xpressbees,Delivered
3579,3579,01-03-2025,,India Post,In Transit
3580,3580,28-01-2025,,DTDC,Pending
3581,3581,,,,Cancelled
3582,3582,22-11-2025,,Delhivery,In Transit
3583,3583,07-03-2025,,India Post,Delivered
3584,3584,12-01-2023,,Amazon Logistics,Delivered
3585,3585,23-03-2025,,DTDC,Delivered
3586,3586,18-10-2023,29-10-2023,India Post,Returned
3587,3587,05-04-2025,,DTDC,Delivered
3588,3588,,,,Cancelled
3589,3589,10-07-2025,,DTDC,In Transit
3590,3590,09-11-2024,16-11-2024,Delhivery,Returned
3591,3591,26-10-2024,,DTDC,Pending
3592,3592,24-12-2024,,Xpressbees,In Transit
3593,3593,22-08-2025,,Ekart,Delivered
3594,3594,17-01-2023,,Ekart,Pending
3595,3595,24-11-2024,,DTDC,Delivered
3596,3596,23-08-2024,,Amazon Logistics,Delivered
3597,3597,01-05-2025,,DTDC,In Transit
3598,3598,31-10-2024,,Xpressbees,Delivered
3599,3599,12-06-2024,,India Post,Delivered
3600,3600,19-11-2025,,Bluedart,Delivered
3601,3601,24-10-2023,07-11-2023,Bluedart,Returned
3602,3602,01-01-2026,,Bluedart,Delivered
3603,3603,15-10-2024,,Delhivery,Delivered
3604,3604,17-07-2025,26-07-2025,Bluedart,Returned
3605,3605,06-02-2024,,Xpressbees,In Transit
3606,3606,07-07-2024,21-07-2024,Bluedart,Returned
3607,3607,,,,Cancelled
3608,3608,15-04-2023,,India Post,Delivered
3609,3609,05-03-2023,,Bluedart,Delivered
3610,3610,08-07-2024,15-07-2024,Amazon Logistics,Returned
3611,3611,19-05-2023,,Delhivery,Pending
3612,3612,,,,Cancelled
3613,3613,15-11-2023,,Xpressbees,Delivered
3614,3614,16-01-2025,,Xpressbees,In Transit
3615,3615,,,,Cancelled
3616,3616,,,,Cancelled
3617,3617,16-02-2025,,Delhivery,Delivered
3618,3618,26-10-2024,,Amazon Logistics,In Transit
3619,3619,11-02-2023,,Delhivery,Delivered
3620,3620,19-10-2023,,Delhivery,Delivered
3621,3621,29-05-2024,,Ekart,Delivered
3622,3622,26-04-2024,,Delhivery,Delivered
3623,3623,13-11-2024,,Delhivery,Delivered
3624,3624,20-08-2025,,Amazon Logistics,Delivered
3625,3625,26-03-2023,,Delhivery,Pending
3626,3626,03-08-2025,15-08-2025,Delhivery,Returned
3627,3627,,,,Cancelled
3628,3628,25-08-2023,08-09-2023,Delhivery,Returned
3629,3629,03-07-2024,,Xpressbees,Delivered
3630,3630,11-01-2023,,Bluedart,Delivered
3631,3631,19-10-2024,,DTDC,In Transit
3632,3632,08-08-2023,,India Post,Delivered
3633,3633,28-03-2024,,Delhivery,Delivered
3634,3634,11-01-2025,,Xpressbees,In Transit
3635,3635,09-12-2023,,India Post,Pending
3636,3636,27-08-2024,,Xpressbees,Delivered
3637,3637,29-06-2025,06-07-2025,India Post,Returned
3638,3638,08-04-2025,,Amazon Logistics,Delivered
3639,3639,02-07-2023,,DTDC,Delivered
3640,3640,20-08-2025,,Delhivery,Delivered
3641,3641,,,,Cancelled
3642,3642,02-12-2024,,India Post,Delivered
3643,3643,15-05-2025,,Ekart,Delivered
3644,3644,04-08-2025,,Delhivery,Pending
3645,3645,04-09-2023,,Ekart,Delivered
3646,3646,09-11-2023,,India Post,Pending
3647,3647,,,,Cancelled
3648,3648,13-07-2024,,India Post,Delivered
3649,3649,,,,Cancelled
3650,3650,19-06-2024,22-06-2024,Ekart,Returned
3651,3651,17-10-2025,,Bluedart,Delivered
3652,3652,13-12-2025,,Xpressbees,Delivered
3653,3653,16-07-2025,,Amazon Logistics,Delivered
3654,3654,27-12-2024,,Bluedart,Pending
3655,3655,01-05-2023,04-05-2023,Delhivery,Returned
3656,3656,12-12-2023,,India Post,Delivered
3657,3657,05-11-2025,,Ekart,Pending
3658,3658,22-04-2025,,Delhivery,Delivered
3659,3659,20-11-2023,27-11-2023,DTDC,Returned
3660,3660,16-06-2023,21-06-2023,Delhivery,Returned
3661,3661,16-08-2023,,Delhivery,Delivered
3662,3662,19-11-2024,,Bluedart,Delivered
3663,3663,17-11-2023,21-11-2023,Delhivery,Returned
3664,3664,23-07-2023,,DTDC,Delivered
3665,3665,29-09-2025,02-10-2025,Delhivery,Returned
3666,3666,21-03-2023,,DTDC,Pending
3667,3667,30-09-2023,,India Post,Delivered
3668,3668,23-10-2023,,Xpressbees,Delivered
3669,3669,08-04-2024,11-04-2024,DTDC,Returned
3670,3670,16-09-2024,,Amazon Logistics,Delivered
3671,3671,13-10-2024,,India Post,Pending
3672,3672,07-11-2024,10-11-2024,DTDC,Returned
3673,3673,,,,Cancelled
3674,3674,31-12-2024,,Bluedart,Pending
3675,3675,26-06-2025,,Amazon Logistics,Delivered
3676,3676,,,,Cancelled
3677,3677,29-11-2024,,Delhivery,Pending
3678,3678,11-03-2023,,India Post,Delivered
3679,3679,11-12-2025,,Amazon Logistics,Delivered
3680,3680,28-11-2025,,Delhivery,In Transit
3681,3681,04-04-2023,,Bluedart,Delivered
3682,3682,06-08-2023,,India Post,Delivered
3683,3683,26-09-2024,,Ekart,Delivered
3684,3684,14-11-2023,,Amazon Logistics,Delivered
3685,3685,13-02-2024,,Amazon Logistics,Pending
3686,3686,24-08-2023,,Ekart,Delivered
3687,3687,23-03-2023,,Bluedart,Pending
3688,3688,25-04-2023,,Xpressbees,In Transit
3689,3689,05-07-2024,,Amazon Logistics,In Transit
3690,3690,25-06-2024,,Delhivery,In Transit
3691,3691,21-02-2023,24-02-2023,Amazon Logistics,Returned
3692,3692,04-09-2024,09-09-2024,Ekart,Returned
3693,3693,,,,Cancelled
3694,3694,14-09-2025,,Xpressbees,Delivered
3695,3695,03-09-2023,,Xpressbees,Pending
3696,3696,22-01-2025,,Xpressbees,Delivered
3697,3697,22-06-2025,04-07-2025,Xpressbees,Returned
3698,3698,07-03-2024,,Xpressbees,Delivered
3699,3699,14-11-2024,,DTDC,Delivered
3700,3700,11-04-2024,,Delhivery,In Transit
3701,3701,10-07-2023,,India Post,Delivered
3702,3702,14-12-2024,,Bluedart,Delivered
3703,3703,07-06-2025,,Ekart,Pending
3704,3704,01-03-2024,07-03-2024,Bluedart,Returned
3705,3705,24-08-2025,,Delhivery,Delivered
3706,3706,,,,Cancelled
3707,3707,08-08-2024,,Amazon Logistics,In Transit
3708,3708,28-08-2023,,Ekart,Pending
3709,3709,08-01-2023,,Amazon Logistics,Delivered
3710,3710,08-12-2023,,Ekart,Delivered
3711,3711,13-04-2025,,Amazon Logistics,In Transit
3712,3712,26-07-2023,,Amazon Logistics,In Transit
3713,3713,12-09-2025,,Amazon Logistics,In Transit
3714,3714,25-02-2024,,DTDC,In Transit
3715,3715,25-02-2023,,Bluedart,Delivered
3716,3716,12-04-2025,,Ekart,Delivered
3717,3717,,,,Cancelled
3718,3718,07-03-2023,,DTDC,Delivered
3719,3719,27-01-2024,,Xpressbees,Pending
3720,3720,04-08-2025,12-08-2025,Xpressbees,Returned
3721,3721,05-05-2025,,Bluedart,Delivered
3722,3722,05-01-2023,16-01-2023,Delhivery,Returned
3723,3723,08-05-2024,,Delhivery,Delivered
3724,3724,04-10-2023,,Xpressbees,Delivered
3725,3725,06-07-2024,,Bluedart,Delivered
3726,3726,08-03-2024,,Ekart,Delivered
3727,3727,16-05-2025,,Amazon Logistics,Delivered
3728,3728,13-07-2023,,DTDC,Delivered
3729,3729,06-11-2024,,DTDC,In Transit
3730,3730,10-04-2025,,India Post,In Transit
3731,3731,28-02-2023,,DTDC,Delivered
3732,3732,21-12-2024,,Amazon Logistics,In Transit
3733,3733,21-03-2025,,Xpressbees,In Transit
3734,3734,18-10-2023,,Amazon Logistics,Delivered
3735,3735,27-02-2025,,DTDC,Delivered
3736,3736,,,,Cancelled
3737,3737,22-02-2025,,Ekart,Delivered
3738,3738,13-01-2024,24-01-2024,India Post,Returned
3739,3739,26-06-2024,,Bluedart,Delivered
3740,3740,,,,Cancelled
3741,3741,,,,Cancelled
3742,3742,14-05-2023,,DTDC,In Transit
3743,3743,08-06-2024,,Xpressbees,Pending
3744,3744,17-10-2023,,Bluedart,Delivered
3745,3745,05-01-2023,,DTDC,Delivered
3746,3746,,,,Cancelled
3747,3747,,,,Cancelled
3748,3748,19-09-2025,,Delhivery,Delivered
3749,3749,06-11-2023,,India Post,Delivered
3750,3750,19-06-2024,,Delhivery,Pending
3751,3751,12-10-2024,,India Post,Delivered
3752,3752,,,,Cancelled
3753,3753,12-08-2024,,India Post,Pending
3754,3754,14-06-2025,,DTDC,Delivered
3755,3755,21-04-2023,,India Post,Delivered
3756,3756,07-05-2023,,Amazon Logistics,Pending
3757,3757,16-05-2024,,Delhivery,Delivered
3758,3758,24-06-2023,,Xpressbees,Delivered
3759,3759,01-06-2024,,India Post,Pending
3760,3760,03-01-2026,,India Post,Delivered
3761,3761,05-02-2023,,DTDC,Delivered
3762,3762,26-07-2025,10-08-2025,Ekart,Returned
3763,3763,11-12-2025,,Xpressbees,In Transit
3764,3764,26-09-2023,,Delhivery,Delivered
3765,3765,16-04-2025,,India Post,Delivered
3766,3766,30-05-2025,,Amazon Logistics,Delivered
3767,3767,02-02-2025,,Ekart,Delivered
3768,3768,27-01-2023,,DTDC,Delivered
3769,3769,15-01-2024,,India Post,Delivered
3770,3770,,,,Cancelled
3771,3771,10-02-2023,,Delhivery,Delivered
3772,3772,15-08-2024,,Bluedart,In Transit
3773,3773,15-11-2023,21-11-2023,Delhivery,Returned
3774,3774,,,,Cancelled
3775,3775,06-06-2023,,Amazon Logistics,Delivered
3776,3776,13-02-2023,18-02-2023,Bluedart,Returned
3777,3777,29-05-2024,,Amazon Logistics,Delivered
3778,3778,24-09-2023,,Xpressbees,In Transit
3779,3779,19-03-2023,,Delhivery,Delivered
3780,3780,28-09-2023,,DTDC,Delivered
3781,3781,06-02-2025,,India Post,Delivered
3782,3782,19-07-2023,,Ekart,Delivered
3783,3783,03-03-2024,,Xpressbees,In Transit
3784,3784,05-03-2024,,India Post,Delivered
3785,3785,,,,Cancelled
3786,3786,09-01-2024,,DTDC,Delivered
3787,3787,19-03-2024,,Amazon Logistics,In Transit
3788,3788,,,,Cancelled
3789,3789,17-09-2023,,Amazon Logistics,Delivered
3790,3790,25-10-2025,,Delhivery,In Transit
3791,3791,27-06-2025,,Xpressbees,Delivered
3792,3792,25-06-2024,29-06-2024,Xpressbees,Returned
3793,3793,05-02-2024,,Xpressbees,Delivered
3794,3794,05-01-2025,,DTDC,Pending
3795,3795,,,,Cancelled
3796,3796,,,,Cancelled
3797,3797,11-04-2025,,DTDC,Delivered
3798,3798,,,,Cancelled
3799,3799,21-05-2023,26-05-2023,India Post,Returned
3800,3800,23-11-2023,,Delhivery,Delivered
3801,3801,08-05-2025,,Delhivery,Delivered
3802,3802,30-06-2024,,Ekart,Delivered
3803,3803,,,,Cancelled
3804,3804,25-11-2023,,Ekart,In Transit
3805,3805,21-03-2025,,Ekart,Delivered
3806,3806,26-11-2024,07-12-2024,Amazon Logistics,Returned
3807,3807,21-09-2023,,Bluedart,Delivered
3808,3808,13-11-2023,19-11-2023,Xpressbees,Returned
3809,3809,12-10-2025,,Delhivery,Delivered
3810,3810,25-11-2024,,Xpressbees,Delivered
3811,3811,27-07-2025,,India Post,Delivered
3812,3812,26-10-2024,,DTDC,In Transit
3813,3813,26-04-2025,29-04-2025,Amazon Logistics,Returned
3814,3814,20-05-2024,,Amazon Logistics,Delivered
3815,3815,20-03-2025,,Bluedart,In Transit
3816,3816,26-08-2025,,Bluedart,Delivered
3817,3817,02-05-2025,,Delhivery,Delivered
3818,3818,24-10-2025,30-10-2025,Bluedart,Returned
3819,3819,25-11-2025,,Delhivery,Delivered
3820,3820,04-03-2023,,DTDC,Pending
3821,3821,05-03-2024,09-03-2024,India Post,Returned
3822,3822,06-05-2023,,DTDC,Delivered
3823,3823,20-07-2023,24-07-2023,India Post,Returned
3824,3824,19-09-2025,,Ekart,Delivered
3825,3825,07-03-2025,,India Post,Delivered
3826,3826,02-09-2023,,Xpressbees,In Transit
3827,3827,29-03-2025,,Amazon Logistics,In Transit
3828,3828,,,,Cancelled
3829,3829,28-07-2024,,Amazon Logistics,Delivered
3830,3830,09-03-2025,16-03-2025,Xpressbees,Returned
3831,3831,27-02-2024,,Ekart,Delivered
3832,3832,05-08-2025,,DTDC,In Transit
3833,3833,25-01-2023,,India Post,In Transit
3834,3834,03-11-2025,,Delhivery,Delivered
3835,3835,30-04-2025,,DTDC,Pending
3836,3836,04-07-2023,,DTDC,Delivered
3837,3837,28-04-2025,,Bluedart,Delivered
3838,3838,05-11-2024,,Delhivery,Delivered
3839,3839,14-03-2023,,Delhivery,Delivered
3840,3840,15-12-2023,,DTDC,Delivered
3841,3841,22-08-2023,,DTDC,In Transit
3842,3842,12-03-2023,,Amazon Logistics,Delivered
3843,3843,20-04-2024,,Ekart,Delivered
3844,3844,07-09-2025,,Delhivery,Delivered
3845,3845,18-07-2024,,DTDC,In Transit
3846,3846,09-04-2023,,Amazon Logistics,Delivered
3847,3847,13-05-2023,,DTDC,Pending
3848,3848,21-03-2024,,Bluedart,In Transit
3849,3849,08-07-2023,,Amazon Logistics,Delivered
3850,3850,06-08-2024,,Ekart,Delivered
3851,3851,05-10-2024,,Xpressbees,Delivered
3852,3852,22-12-2025,,Ekart,Delivered
3853,3853,11-04-2025,,Delhivery,Delivered
3854,3854,24-03-2023,,Xpressbees,Delivered
3855,3855,,,,Cancelled
3856,3856,12-09-2024,,Ekart,Delivered
3857,3857,08-03-2024,,Amazon Logistics,Delivered
3858,3858,24-05-2025,,DTDC,Delivered
3859,3859,26-09-2025,08-10-2025,Amazon Logistics,Returned
3860,3860,05-05-2023,,Delhivery,Pending
3861,3861,23-07-2023,,DTDC,Delivered
3862,3862,22-02-2024,,Amazon Logistics,In Transit
3863,3863,07-02-2023,,Ekart,Pending
3864,3864,10-01-2023,,Amazon Logistics,Delivered
3865,3865,20-08-2024,,Amazon Logistics,Delivered
3866,3866,,,,Cancelled
3867,3867,12-10-2023,,Ekart,Delivered
3868,3868,,,,Cancelled
3869,3869,03-10-2025,06-10-2025,Xpressbees,Returned
3870,3870,23-01-2024,,DTDC,Delivered
3871,3871,20-03-2023,,Xpressbees,Delivered
3872,3872,16-02-2025,,DTDC,In Transit
3873,3873,17-12-2023,,Delhivery,Delivered
3874,3874,16-12-2024,,India Post,Delivered
3875,3875,05-05-2024,,Delhivery,Delivered
3876,3876,14-11-2024,21-11-2024,Delhivery,Returned
3877,3877,18-01-2024,01-02-2024,DTDC,Returned
3878,3878,04-06-2024,,DTDC,Delivered
3879,3879,25-10-2024,,Amazon Logistics,In Transit
3880,3880,,,,Cancelled
3881,3881,05-08-2024,,Xpressbees,Pending
3882,3882,,,,Cancelled
3883,3883,26-05-2025,,India Post,In Transit
3884,3884,06-11-2025,,Delhivery,Delivered
3885,3885,,,,Cancelled
3886,3886,07-06-2025,14-06-2025,Ekart,Returned
3887,3887,07-03-2024,,Amazon Logistics,In Transit
3888,3888,28-10-2023,,Xpressbees,Delivered
3889,3889,26-07-2025,06-08-2025,DTDC,Returned
3890,3890,,,,Cancelled
3891,3891,24-02-2023,,Amazon Logistics,Delivered
3892,3892,06-09-2025,,India Post,Delivered
3893,3893,30-08-2024,,Xpressbees,Delivered
3894,3894,15-01-2023,29-01-2023,India Post,Returned
3895,3895,06-01-2024,,Bluedart,Pending
3896,3896,31-07-2023,04-08-2023,DTDC,Returned
3897,3897,21-04-2025,,Amazon Logistics,Delivered
3898,3898,12-07-2024,,Amazon Logistics,Delivered
3899,3899,20-10-2023,02-11-2023,Xpressbees,Returned
3900,3900,17-12-2023,,Amazon Logistics,Delivered
3901,3901,11-09-2023,,India Post,Delivered
3902,3902,18-04-2024,,Bluedart,Delivered
3903,3903,08-01-2024,,India Post,Delivered
3904,3904,06-08-2024,,Delhivery,In Transit
3905,3905,25-08-2025,,DTDC,Delivered
3906,3906,08-01-2025,,Amazon Logistics,Delivered
3907,3907,13-07-2024,,India Post,In Transit
3908,3908,,,,Cancelled
3909,3909,,,,Cancelled
3910,3910,,,,Cancelled
3911,3911,30-06-2025,,Ekart,Delivered
3912,3912,20-01-2023,,Amazon Logistics,Delivered
3913,3913,09-01-2025,,Xpressbees,Delivered
3914,3914,10-08-2025,,DTDC,Delivered
3915,3915,20-09-2023,,Ekart,Delivered
3916,3916,23-02-2023,,Xpressbees,In Transit
3917,3917,08-11-2024,,Delhivery,Delivered
3918,3918,14-11-2024,,Delhivery,Delivered
3919,3919,25-06-2024,05-07-2024,Ekart,Returned
3920,3920,20-07-2025,,Amazon Logistics,Delivered
3921,3921,28-12-2023,,Xpressbees,Delivered
3922,3922,,,,Cancelled
3923,3923,19-10-2025,,DTDC,Pending
3924,3924,29-08-2023,,Ekart,Delivered
3925,3925,02-07-2025,12-07-2025,Amazon Logistics,Returned
3926,3926,,,,Cancelled
3927,3927,09-12-2024,,Delhivery,In Transit
3928,3928,15-02-2023,,Xpressbees,Delivered
3929,3929,05-01-2023,16-01-2023,Delhivery,Returned
3930,3930,15-04-2023,,DTDC,Delivered
3931,3931,03-12-2025,,Amazon Logistics,Delivered
3932,3932,16-02-2025,25-02-2025,Amazon Logistics,Returned
3933,3933,13-11-2024,,DTDC,Delivered
3934,3934,,,,Cancelled
3935,3935,29-06-2025,03-07-2025,Xpressbees,Returned
3936,3936,16-10-2024,19-10-2024,India Post,Returned
3937,3937,15-07-2023,,Amazon Logistics,Delivered
3938,3938,07-09-2024,,Delhivery,Delivered
3939,3939,05-01-2025,,Delhivery,In Transit
3940,3940,08-02-2024,,Ekart,Delivered
3941,3941,27-03-2025,,India Post,In Transit
3942,3942,,,,Cancelled
3943,3943,21-01-2023,,Xpressbees,Delivered
3944,3944,08-05-2024,,Ekart,Delivered
3945,3945,14-03-2024,,Bluedart,Delivered
3946,3946,12-03-2023,,Xpressbees,Pending
3947,3947,,,,Cancelled
3948,3948,05-12-2024,,Xpressbees,Delivered
3949,3949,,,,Cancelled
3950,3950,02-08-2025,,Xpressbees,Delivered
3951,3951,26-02-2025,08-03-2025,Ekart,Returned
3952,3952,04-02-2023,,India Post,Delivered
3953,3953,29-01-2025,,Ekart,Delivered
3954,3954,,,,Cancelled
3955,3955,21-08-2024,,Xpressbees,Delivered
3956,3956,22-06-2023,,India Post,Delivered
3957,3957,14-12-2025,,Bluedart,Delivered
3958,3958,27-07-2024,02-08-2024,Amazon Logistics,Returned
3959,3959,17-03-2025,,Ekart,Delivered
3960,3960,30-06-2025,,DTDC,Pending
3961,3961,01-09-2024,,Amazon Logistics,Delivered
3962,3962,30-09-2023,,Delhivery,Delivered
3963,3963,19-04-2025,,Amazon Logistics,Delivered
3964,3964,03-09-2023,,Bluedart,Delivered
3965,3965,14-04-2025,,Delhivery,Delivered
3966,3966,31-08-2025,,Xpressbees,Delivered
3967,3967,20-09-2023,,Ekart,Delivered
3968,3968,11-09-2023,,Bluedart,Delivered
3969,3969,,,,Cancelled
3970,3970,18-01-2023,,Delhivery,Delivered
3971,3971,07-05-2025,,India Post,Delivered
3972,3972,11-08-2023,,Ekart,Delivered
3973,3973,09-02-2025,,Amazon Logistics,Pending
3974,3974,24-06-2023,,DTDC,Delivered
3975,3975,,,,Cancelled
3976,3976,02-06-2025,,Ekart,Delivered
3977,3977,14-01-2024,,Xpressbees,In Transit
3978,3978,,,,Cancelled
3979,3979,29-12-2024,,Bluedart,Pending
3980,3980,22-10-2023,,Xpressbees,In Transit
3981,3981,10-12-2024,,India Post,Delivered
3982,3982,21-06-2023,,Delhivery,Pending
3983,3983,,,,Cancelled
3984,3984,14-02-2025,,Amazon Logistics,In Transit
3985,3985,17-05-2024,,Ekart,Delivered
3986,3986,01-09-2024,,Bluedart,Delivered
3987,3987,18-06-2023,26-06-2023,Delhivery,Returned
3988,3988,16-05-2025,,Amazon Logistics,Delivered
3989,3989,08-12-2024,13-12-2024,Xpressbees,Returned
3990,3990,22-05-2023,,Amazon Logistics,Delivered
3991,3991,29-06-2023,,Delhivery,Delivered
3992,3992,16-04-2025,,Bluedart,Delivered
3993,3993,20-11-2023,,Xpressbees,Delivered
3994,3994,23-08-2023,,Amazon Logistics,Pending
3995,3995,24-02-2023,01-03-2023,Bluedart,Returned
3996,3996,25-02-2024,,India Post,Delivered
3997,3997,08-11-2023,,India Post,Delivered
3998,3998,30-12-2024,,Amazon Logistics,Delivered
3999,3999,,,,Cancelled
4000,4000,01-05-2025,,Xpressbees,Delivered
